LOT,WAFER,WAFER_ID,DEFECT@WAFER@CLASS_NCDD@BEEP,DEFECT@WAFER@CLASS_NCDD@BLOCKED_HM_ETCH,DEFECT@WAFER@CLASS_NCDD@BLOCKED_TRENCH,DEFECT@WAFER@CLASS_NCDD@BLURRY_IMAGE,DEFECT@WAFER@CLASS_NCDD@BROKEN_PATTERN,DEFECT@WAFER@CLASS_NCDD@DENT,DEFECT@WAFER@CLASS_NCDD@DOME,DEFECT@WAFER@CLASS_NCDD@FALLEN_LINES,DEFECT@WAFER@CLASS_NCDD@ILD_HOLE_TEAROUT,DEFECT@WAFER@CLASS_NCDD@LARGE_PARTICLE,DEFECT@WAFER@CLASS_NCDD@MINI,DEFECT@WAFER@CLASS_NCDD@NVD_FALSE,DEFECT@WAFER@CLASS_NCDD@OTHER_UNKNOWN,DEFECT@WAFER@CLASS_NCDD@PATTERN,DEFECT@WAFER@CLASS_NCDD@RESIDUE,DEFECT@WAFER@CLASS_NCDD@ROUNDMOUND_BEEP,DEFECT@WAFER@CLASS_NCDD@SCRATCH,DEFECT@WAFER@CLASS_NCDD@SIZE_SMALL,DEFECT@WAFER@CLASS_NCDD@SMALL_PARTICLE,DEFECT@WAFER@CLASS_NCDD@UNCLASSIFIED,ACTUAL_LOT@DEFECT,DEVICE@DEFECT,INSPECTION_TIME@DEFECT,INSPECTION_TOOL@DEFECT,LAYER,LAYER@DEFECT,LOAD_DATE@DEFECT,RECIPE@DEFECT,SITE@DEFECT,WAFER_ID_ORDER@DEFECT,WAFER_KEY@DEFECT
D542480,241,KJ30U241WFF3,0,0,0,0,0,0,0,0.003692,0.003692,0,0,0.095985,0,0,0,0.003692,0,0.02215,0,,D5424800,PXMG,02/12/2026 11:50:50 PM,BPD432,8M5CL,8M5CL,05/05/2026 3:43:12 AM,8M5CL,D1D,2,7494959
D543562,83,A1STT083SLG7,0,0,0,0,0,0,0.003692,0,0.011075,0,0,0.132902,0,0,0,0,0,0.007383,0,,D5435620,PXMG,02/12/2026 10:38:00 AM,BPD448,8M5CL,8M5CL,05/12/2026 3:53:10 AM,8M5CL,D1D,1,7526763
D543562,85,A1STT085SLA5,0,0,0,0,0,0,0.007383,0,0,0,0,0.10706,0,0,0,0,0,0.003692,0,,D5435620,PXMG,02/12/2026 10:38:00 AM,BPD448,8M5CL,8M5CL,05/13/2026 10:09:55 AM,8M5CL,D1D,2,7526687
D543538,57,KJ40U057WFC1,0,0,0,0,0,0,0.011075,0,0.011075,0,0,0.092293,0,0,0,0.007383,0,0.014767,0,,D5435380,PXMG,02/11/2026 8:47:41 AM,BPD432,8M5CL,8M5CL,04/10/2026 12:52:54 PM,8M5CL,D1D,1,7524920
D543538,77,KJ40U077WFD6,0,0,0,0,0,0,0.019197,0,0.019566,0,0,0.145823,0,0,0,0.011075,0,0,0,0,D5435380,PXMG,02/11/2026 8:47:41 AM,BPD432,8M5CL,8M5CL,04/10/2026 3:31:15 PM,8M5CL,D1D,2,7524987
D542491,206,KJ2TE206WFF4,0,0,0,0,0,0,0.036593,0,0.010978,0,0,0.311036,0,0,0,0.003659,0,0.073185,0,0,D5424910,PXMG,02/10/2026 1:16:36 AM,BPD450,8M5CL,8M5CL,04/30/2026 5:21:01 AM,8M5CL,D1D,1,7499430
D542491,251,KJ30R251WFB3,0,0,0,0,0,0,0.003692,0.003692,0,0,0,0.306413,0,0,0,0.003692,0,0.003692,0.003692,0,D5424910,PXMG,02/10/2026 1:16:36 AM,BPD450,8M5CL,8M5CL,04/29/2026 8:25:49 PM,8M5CL,D1D,2,7499414
D542477,46,KJ39E046WFF1,0.003659,0,0,0,0,0,0,0,0.007319,0,0,0.190281,0.003659,0,0,0,0,0,0,0,D5424770P,PXMG,02/10/2026 6:44:05 PM,BPD458,8M5CL,8M5CL,02/13/2026 7:11:42 PM,8M5CL,D1D,1,8094652
D542477,48,KJ39E048WFG2,0,0,0,0,0,0,0,0,0.007319,0,0,0.120755,0,0,0,0.025615,0,0.010978,0,,D5424770P,PXMG,02/10/2026 6:44:05 PM,BPD458,8M5CL,8M5CL,05/04/2026 10:42:48 PM,8M5CL,D1D,2,8094698
D542477,75,KJ39F075WFA0,0,0,0,0,0,0,0,0,0.014767,0,0,0.08491,0,0,0,0.007383,0.003692,0.011075,0,,D5424770P,PXMG,02/10/2026 6:44:05 PM,BPD458,8M5CL,8M5CL,05/06/2026 6:16:47 PM,8M5CL,D1D,3,8094639
D542477,114,KJ39E114WFE3,0,0,0,0,0,0,0.007319,0,0.007319,0,0,0.106118,0,0,0,0,0,0.003659,0,,D5424770P,PXMG,02/10/2026 6:44:05 PM,BPD458,8M5CL,8M5CL,02/13/2026 7:10:59 PM,8M5CL,D1D,4,8094638
D542477,6,KJ39E006WFB7,0,0,0,0,0,0,0.003659,0,0.007319,0,0,0.124415,0,0,0,0,0,0.025615,0,,D5424770,PXMG,02/11/2026 1:54:39 PM,BPD446,8M5CL,8M5CL,05/07/2026 1:59:09 AM,8M5CL,D1D,1,7495725
D542477,21,KJ39E021WFE3,0,0,0,0,0,0,0.033226,0.003692,0.003692,0,0,0.095985,0,0,0,0.014767,0,0.007383,0.003692,,D5424770,PXMG,02/11/2026 1:54:39 PM,BPD446,8M5CL,8M5CL,05/06/2026 6:43:34 PM,8M5CL,D1D,2,7495642
D542488,451,MCEWL451WAG0,0.003692,0,0,0,0,0,0.003692,0,0,0,0,0.10706,0,0,0,0.003692,0,0,0,,D5424880,PXMG,02/10/2026 3:42:09 AM,BPD432,8M5CL,8M5CL,04/23/2026 3:24:17 AM,8M5CL,D1D,1,7498097
D542488,463,MCEWL463WAE2,0.003692,0,0,0,0,0,0.018459,0,0.003692,0,0,0.114444,0,0,0,0.007383,0.003692,0.018459,0.003692,,D5424880,PXMG,02/10/2026 3:42:09 AM,BPD432,8M5CL,8M5CL,04/23/2026 8:58:02 PM,8M5CL,D1D,2,7498206
D543968,576,GS2HU576JKB4,0,0,0,0,0,0,0.018296,0,0.003659,0,0,0.232179,0,0,0,0,0.009331,0.007319,0,0,D5439680,PXMG,02/11/2026 5:24:49 PM,BPD446,8M5CL,8M5CL,02/13/2026 3:42:19 PM,8M5CL,D1D,1,7546999
D543968,577,GS2HU577JKF6,0,0,0,0,0,0,0,0,0,0,0,0.310105,0,0,0,0,0.003692,0.007383,0,0,D5439680,PXMG,02/11/2026 5:24:49 PM,BPD446,8M5CL,8M5CL,04/04/2026 8:42:48 AM,8M5CL,D1D,2,7546935
D543526,585,GS3WB585JKE5,0,0,0,0,0,0,0,0.007383,0,0,0,0.110752,0,0,0,0.003692,0,0.014767,0.003692,,D5435260,PXMG,02/08/2026 4:44:24 AM,BPD444,8M5CL,8M5CL,04/19/2026 4:21:52 AM,8M5CL,D1D,1,7518850
D543526,586,GS3WB586JKB4,0.003659,0,0,0,0,0,0.024517,0,0,0,0,0.227971,0,0,0,0,0,0.010978,0,0,D5435260,PXMG,02/08/2026 4:44:24 AM,BPD444,8M5CL,8M5CL,04/18/2026 11:23:57 AM,8M5CL,D1D,2,7518930
D542459,326,GT1WK326JKF5,0,0,0,0,0,0,0,0,0.007319,0,0,0.135392,0,0,0,0.003659,0,0.05123,0.010978,,D5424590,PXMG,02/08/2026 3:09:01 PM,BPD450,8M5CL,8M5CL,04/17/2026 8:47:12 PM,8M5CL,D1D,1,7490216
D542459,327,GT1WK327JKC4,0,0,0,0,0,0,0,0,0.003692,0,0,0.291646,0,0,0,0.003692,0.003692,0.011075,0.011075,0,D5424590,PXMG,02/08/2026 3:09:01 PM,BPD450,8M5CL,8M5CL,04/21/2026 11:20:21 PM,8M5CL,D1D,2,7490172
D543548,6,A21L5006SLC4,0,0,0,0,0,0,0.025755,0.011048,0.011048,0,0.011048,0.548184,0,0,0,0.011048,0,0.044192,0,0,D5435480,PXMG,02/09/2026 6:20:44 AM,BPD450,8M5CL,8M5CL,04/14/2026 7:45:04 AM,8M5CL,D1D,1,7525896
D543548,7,A21L5007SLG6,0,0,0,0,0,0,0,0,0.011075,0,0,0.095985,0,0,0,0,0,0.08491,0,,D5435480,PXMG,02/09/2026 6:20:44 AM,BPD450,8M5CL,8M5CL,04/14/2026 4:36:03 AM,8M5CL,D1D,2,7525925
D543508,2,A22VF002SLB5,0,0,0,0,0,0,0,0.003584,0,0,0,0.236515,0,0,0,0,0,0.025085,0,,D5435080,PNCB,02/09/2026 2:31:52 PM,BPD444,8M5CL,8M5CL,04/08/2026 3:29:20 AM,8M5CL,D1D,1,7517955
D543508,3,A22VF003SLF7,0,0,0,0,0,0,0,0.007218,0,0,0,0.234595,0,0,0,0,0,0.025264,0.003609,,D5435080,PNCB,02/09/2026 2:31:52 PM,BPD444,8M5CL,8M5CL,04/15/2026 9:02:26 PM,8M5CL,D1D,2,7517885
D542470,63,KJ3FM063WFG4,0.007383,0,0,0,0,0,0,0,0.003692,0,0,0.118135,0,0,0,0.003692,0.003692,0.011075,0.007383,,D5424700,PXMG,02/14/2026 6:23:32 PM,BPD436,8M5CL,8M5CL,05/01/2026 7:16:33 AM,8M5CL,D1D,1,7491988
D542470,276,KJ3LD276WFH1,0,0,0,0,0,0,0.003659,0.003659,0,0,0,0.168326,0,0,0,0.010978,0,0.018296,0,,D5424700,PXMG,02/14/2026 6:23:32 PM,BPD436,8M5CL,8M5CL,04/30/2026 12:50:08 AM,8M5CL,D1D,2,7491967
D544117,237,KJ41M237WFG1,0.007383,0,0,0,0,0,0,0.003692,0,0,0,0.10706,0,0,0,0.011075,0,0.025842,0.014767,,D5441170,PXMG,02/20/2026 11:40:31 PM,BPD432,8M5CL,8M5CL,02/23/2026 7:26:16 AM,8M5CL,D1D,1,7558067
D544117,243,KJ41M243WFB0,0,0,0,0,0,0,0.007383,0.003692,0.003692,0,0,0.12921,0,0,0,0.007383,0,0.018459,0,,D5441170,PXMG,02/20/2026 11:40:31 PM,BPD432,8M5CL,8M5CL,02/23/2026 7:21:51 AM,8M5CL,D1D,2,7558018
D544117,248,KJ41M248WFA1,0.003659,0,0,0,0,0,0.003659,0.010978,0,0,0,0.102459,0,0,0,0.003659,0,0.007319,0,0,D5441170,PXMG,02/20/2026 11:40:31 PM,BPD432,8M5CL,8M5CL,05/05/2026 6:11:04 PM,8M5CL,D1D,3,7558049
D544117,250,KJ41M250WFA1,0,0,0,0,0,0,0.003659,0.003659,0.003659,0,0,0.195404,0,0,0,0,0,0.016833,0,0,D5441170,PXMG,02/20/2026 11:40:31 PM,BPD432,8M5CL,8M5CL,05/06/2026 3:00:59 PM,8M5CL,D1D,4,7558052
D543537,302,KJ2TF302WFC6,0,0,0,0,0,0,0,0.007319,0.014637,0,0,0.217725,0,0,0,0.021956,0,0.034763,0,0,D5435370,PXMG,02/20/2026 12:13:05 PM,BPD448,8M5CL,8M5CL,05/13/2026 2:03:12 AM,8M5CL,D1D,1,7524540
D543537,484,KJ41J484WFF5,0.003659,0,0,0,0,0,0.003659,0,0,0,0,0.142711,0,0,0,0,0.003659,0.007319,0,,D5435370,PXMG,02/20/2026 12:13:05 PM,BPD448,8M5CL,8M5CL,05/09/2026 3:07:52 PM,8M5CL,D1D,2,7524582
D543533,49,KJ41L049WFF6,0.003692,0,0,0,0,0,0,0.003692,0.003692,0,0,0.151361,0,0,0,0,0,0.007383,0,,D5435330,PXMG,02/18/2026 11:01:25 PM,BPD454,8M5CL,8M5CL,04/30/2026 4:20:15 AM,8M5CL,D1D,1,7524302
D543533,51,KJ41L051WFF6,0.003692,0,0,0,0,0,0,0,0.003692,0,0,0.103368,0,0,0,0,0,0,0,,D5435330,PXMG,02/18/2026 11:01:25 PM,BPD454,8M5CL,8M5CL,04/30/2026 3:42:29 PM,8M5CL,D1D,2,7524326
D543518,63,A22S0063SLA7,0,0,0,0,0,0,0,0.003692,0.003692,0,0,0.269496,0,0,0,0.003692,0,0.011075,0,0,D5435180,PXMG,02/18/2026 10:37:26 AM,BPD446,8M5CL,8M5CL,05/06/2026 3:17:23 PM,8M5CL,D1D,1,7517521
D543518,66,A22S0066SLG2,0,0,0,0,0,0,0,0.007319,0.007319,0,0,0.409836,0,0,0,0.007319,0,0.014637,0,0,D5435180,PXMG,02/18/2026 10:37:26 AM,BPD446,8M5CL,8M5CL,05/06/2026 1:38:50 PM,8M5CL,D1D,2,7517400
D542464,62,KJ39F062WFE7,0,0,0,0,0,0,0.003659,0.003659,0,0,0,0.102459,0,0,0,0.007319,0,0,0,,D5424640,PXMG,02/19/2026 12:46:15 AM,BPD454,8M5CL,8M5CL,06/07/2026 8:24:42 PM,8M5CL,D1D,1,7489659
D542464,182,KJ39F182WFF5,0.007319,0,0,0,0,0,0,0.018296,0,0,0.010978,0.223214,0,0,0,0.003659,0.010978,0.003659,0,,D5424640,PXMG,02/19/2026 12:46:15 AM,BPD454,8M5CL,8M5CL,05/07/2026 1:52:20 PM,8M5CL,D1D,2,7489905
D543EDN,252,GT0YE252JKE7,0,0,0,0,0,0,0,0,0,0,0,0.711834,0.052728,0,0,0,0,0,0,,D543EDN0,X78E,02/17/2026 9:26:50 AM,BPD448,8M5CL,8M5CL,05/22/2026 6:32:04 PM,8M5CL,D1D,1,7551174
D543EDN,253,GT0YE253JKB6,0,0,0,0,0,0,0.005289,0,0,0,0,0.840976,0.068759,0,0,0,0,0,0,,D543EDN0,X78E,02/17/2026 9:26:50 AM,BPD448,8M5CL,8M5CL,05/22/2026 5:55:34 AM,8M5CL,D1D,2,7551091
D542475,113,A21JF113SLB1,0.13744,0,0,0,0.004076,0,0.008153,0.004076,0.003692,0.004076,0,0.116366,0.004076,0.007383,0,0.016305,0,0,0.008153,0,D5424750,PXMG,02/17/2026 3:58:17 AM,BPD450,8M5CL,8M5CL,05/12/2026 4:32:42 PM,8M5CL,D1D,1,7491857
D542475,115,A21JF115SLC2,0,0,0,0,0,0,0.014767,0.007383,0.003692,0,0,0.118135,0,0,0,0,0,0,0,,D5424750,PXMG,02/17/2026 3:58:17 AM,BPD450,8M5CL,8M5CL,04/25/2026 8:50:55 AM,8M5CL,D1D,2,7491885
D542446,457,GT1MH457JKG1,0,0,0,0,0,0,0,0.003609,0,0,0,0.321215,0,0,0,0.003609,0,0.007218,0,0,D5424460,PNCB,02/26/2026 8:56:48 PM,BPD432,8M5CL,8M5CL,02/27/2026 8:49:33 AM,8M5CL,D1D,1,7488283
D542446,463,GT1MH463JKB0,0,0,0,0,0,0,0,0.007218,0.003609,0,0,0.259859,0,0,0,0,0.003609,0.003609,0,,D5424460,PNCB,02/26/2026 8:56:48 PM,BPD432,8M5CL,8M5CL,02/27/2026 8:49:49 AM,8M5CL,D1D,2,7488254
D542446,465,GT1MH465JKC1,0.003609,0,0,0,0,0,0.003609,0.007218,0,0,0,0.238204,0,0.003609,0,0.003609,0,0.007218,0.003609,,D5424460,PNCB,02/26/2026 8:56:48 PM,BPD432,8M5CL,8M5CL,05/09/2026 3:08:04 AM,8M5CL,D1D,3,7488221
D542446,500,GT1MH500JKE5,0.007167,0,0,0,0,0,0.003584,0.003584,0,0.003584,0,0.229348,0,0,0.003584,0.007167,0,0,0.007167,,D5424460,PNCB,02/26/2026 8:56:48 PM,BPD432,8M5CL,8M5CL,05/10/2026 6:19:57 AM,8M5CL,D1D,4,7488276
D542495,810,MCG6T810WAG0,0,0,0,0,0,0,0,0.014454,0.003659,0,0,0.593165,0,0,0,0,0,0.014454,0,0,D5424950,PXMG,02/26/2026 8:16:05 AM,BPD432,8M5CL,8M5CL,02/27/2026 8:50:09 AM,8M5CL,D1D,1,7499285
D542495,813,MCG6T813WAE0,0,0,0,0,0,0,0.003692,0.003692,0,0,0,0.114444,0,0,0,0.007383,0,0,0,,D5424950,PXMG,02/26/2026 8:16:05 AM,BPD432,8M5CL,8M5CL,05/02/2026 4:53:17 AM,8M5CL,D1D,2,7499263
D544623,44,MCGCW044WAC4,0,0,0,0,0,0,0.007319,0.003659,0,0,0,0.296399,0,0,0,0.007319,0,0,0,0,D5446230,PXMG,02/24/2026 8:04:40 AM,BPD450,8M5CL,8M5CL,07/02/2026 6:13:43 AM,8M5CL,D1D,1,7571997
D544623,45,MCGCW045WAG6,0,0,0,0,0,0,0.011075,0,0.003692,0,0,0.118135,0,0,0,0.003692,0,0.003692,0,,D5446230,PXMG,02/24/2026 8:04:40 AM,BPD450,8M5CL,8M5CL,07/02/2026 6:45:05 AM,8M5CL,D1D,2,7571982
D543550,9,A22TX009SLC5,0.025842,0,0,0,0,0,0.003692,0.011075,0.003692,0,0,0.151361,0,0.02215,0,0.003692,0,0.003692,0,,D5435500Z,PXMG,02/24/2026 9:27:17 PM,BPD454,8M5CL,8M5CL,05/04/2026 11:43:21 PM,8M5CL,D1D,1,8166792
D543550,19,A22TX019SLH1,0,0,0,0,0,0,0,0,0.007383,0,0,0.228887,0.003692,0,0,0.003692,0,0.011075,0,,D5435500Z,PXMG,02/24/2026 9:27:17 PM,BPD454,8M5CL,8M5CL,05/19/2026 6:29:40 AM,8M5CL,D1D,2,8166804
D543550,102,A22TX102SLB4,0,0,0,0,0,0,0,0.007319,0.003659,0,0.003659,0.157348,0,0,0,0,0,0.010978,0,,D5435500Z,PXMG,02/24/2026 9:27:17 PM,BPD454,8M5CL,8M5CL,05/19/2026 1:15:16 AM,8M5CL,D1D,3,8166739
D543550,114,A22TX114SLH1,0,0,0,0,0,0,0.003659,0,0.010978,0,0,0.208577,0,0,0,0.010978,0.003659,0.010978,0.003659,,D5435500Z,PXMG,02/24/2026 9:27:17 PM,BPD454,8M5CL,8M5CL,05/19/2026 3:24:08 AM,8M5CL,D1D,4,8166762
D543550,2,A22TX002SLC3,0,0,0,0,0,0,0,0,0,0,0,0.080504,0,0,0,0.003659,0,0.003659,0,,D5435500,PXMG,02/24/2026 11:25:29 AM,BPD442,8M5CL,8M5CL,05/19/2026 5:47:24 PM,8M5CL,D1D,1,7525963
D543550,10,A22TX010SLF6,0,0,0,0,0,0,0,0,0,0,0,0.095141,0,0,0,0.007319,0,0,0,,D5435500,PXMG,02/24/2026 11:25:29 AM,BPD442,8M5CL,8M5CL,05/19/2026 3:29:41 AM,8M5CL,D1D,2,7525790
D544624,23,MCGCW023WAE0,0,0,0,0,0,0,0.003692,0,0.003692,0,0,0.10706,0,0,0,0.011075,0,0.007383,0,,D5446240,PXMG,02/23/2026 2:29:58 AM,BPD432,8M5CL,8M5CL,05/05/2026 9:48:04 AM,8M5CL,D1D,1,7572091
D544624,102,MCGCW102WAE5,0,0,0,0,0,0,0.003659,0.007319,0.003659,0,0.003659,0.109778,0,0,0,0.003659,0,0,0.007319,,D5446240,PXMG,02/23/2026 2:29:58 AM,BPD432,8M5CL,8M5CL,05/05/2026 8:53:58 AM,8M5CL,D1D,2,7572043
D542443,19,MCFFQ019WAA3,0.003609,0,0,0,0,0,0.003609,0,0,0,0,0.335652,0,0.003609,0,0,0,0.003609,0,0,D5424430,PNCB,02/22/2026 7:48:33 PM,BPD458,8M5CL,8M5CL,04/30/2026 5:04:21 AM,8M5CL,D1D,1,7487816
D542443,22,MCFFQ022WAE5,0,0,0,0,0,0,0.007167,0,0,0,0,0.200679,0,0,0,0,0,0,0,,D5424430,PNCB,02/22/2026 7:48:33 PM,BPD458,8M5CL,8M5CL,02/23/2026 7:36:10 AM,8M5CL,D1D,2,7487722
D543525,486,GS4MH486JKG0,0,0,0,0,0,0,0,0.010978,0,0.003659,0,0.178533,0,0,0,0.008089,0,0.007319,0.003659,0,D5435250,PXMG,02/27/2026 5:05:56 AM,BPD450,8M5CL,8M5CL,05/12/2026 11:46:37 PM,8M5CL,D1D,1,7519143
D543525,590,GS4MH590JKG2,0,0,0,0.003659,0,0,0,0.007319,0.003659,0,0,0.204918,0,0,0,0.003659,0,0,0.003659,0,D5435250,PXMG,02/27/2026 5:05:56 AM,BPD450,8M5CL,8M5CL,05/13/2026 12:12:04 AM,8M5CL,D1D,2,7519097
D543525,591,GS4MH591JKD1,0.011075,0,0,0,0,0,0,0.003692,0,0,0.003692,0.147669,0,0,0,0.003692,0.003692,0.011075,0,,D5435250V,PXMG,02/27/2026 11:59:08 PM,BPD458,8M5CL,8M5CL,05/12/2026 6:49:10 PM,8M5CL,D1D,1,8185219
D543525,593,GS4MH593JKE2,0.003692,0,0,0,0,0,0.003692,0.003692,0.004061,0,0,0.176465,0,0,0,0.011075,0,0.018828,0,0,D5435250V,PXMG,02/27/2026 11:59:08 PM,BPD458,8M5CL,8M5CL,05/10/2026 2:03:32 AM,8M5CL,D1D,2,8185243
D543525,596,GS4MH596JKC2,0.003659,0,0,0,0,0,0,0.00988,0,0,0,0.216994,0,0,0,0.007319,0.003659,0.010978,0,0,D5435250V,PXMG,02/27/2026 11:59:08 PM,BPD458,8M5CL,8M5CL,05/10/2026 6:44:28 PM,8M5CL,D1D,3,8185201
D543525,598,GS4MH598JKD3,0.003659,0,0,0,0,0,0.010978,0,0,0,0,0.142711,0,0,0,0.010978,0.003659,0.014637,0,,D5435250V,PXMG,02/27/2026 11:59:08 PM,BPD458,8M5CL,8M5CL,05/13/2026 12:03:40 AM,8M5CL,D1D,4,8185263
D544610,36,MCEMQ036WAB0,0,0,0,0,0,0,0,0.003584,0,0,0,0.193512,0,0,0,0,0,0.010751,0,,D5446100,PNCB,02/28/2026 9:09:42 AM,BPD446,8M5CL,8M5CL,05/10/2026 6:38:38 PM,8M5CL,D1D,1,7568360
D544610,126,MCEMQ126WAD0,0,0,0,0,0,0,0.007167,0,0,0,0,0.204263,0,0,0,0,0,0.007167,0,,D5446100,PNCB,02/28/2026 9:09:42 AM,BPD446,8M5CL,8M5CL,06/07/2026 8:57:45 PM,8M5CL,D1D,2,7568340
D543555,95,GS4VR095JKD5,0.01206,0,0,0,0,0,0,0,0,0.01206,0,0.205691,0,0,0,0.005353,0.00603,0.00603,0.114567,0,D5435550,PXMG,03/07/2026 10:34:17 AM,BPD442,8M5CL,8M5CL,04/08/2026 2:12:26 PM,8M5CL,D1D,1,7526758
D543555,103,GS4VR103JKF3,0.007383,0,0,0,0,0,0,0.003692,0.003692,0,0,0.253806,0,0,0,0,0,0.011998,0,0,D5435550,PXMG,03/07/2026 10:34:17 AM,BPD442,8M5CL,8M5CL,05/19/2026 8:54:36 AM,8M5CL,D1D,2,7526741
D543555,104,GS4VR104JKC2,0,0,0,0,0,0,0,0,0,0,0,0.185402,0,0,0,0,0,0.026835,0,0,D5435550T,PXMG,03/07/2026 11:28:32 AM,BPD442,8M5CL,8M5CL,05/19/2026 6:23:46 AM,8M5CL,D1D,1,8223876
D543555,105,GS4VR105JKG4,0,0,0,0,0,0,0.007383,0,0.003692,0,0,0.121827,0,0,0,0.003692,0,0.02215,0.003692,,D5435550T,PXMG,03/07/2026 11:28:32 AM,BPD442,8M5CL,8M5CL,06/08/2026 2:25:29 AM,8M5CL,D1D,2,8223894
D543555,109,GS4VR109JKB3,0,0,0,0,0,0,0,0.011075,0.003692,0,0,0.10706,0,0,0,0.003692,0.003692,0.018459,0.007383,,D5435550T,PXMG,03/07/2026 11:28:32 AM,BPD442,8M5CL,8M5CL,05/19/2026 8:41:53 AM,8M5CL,D1D,3,8223895
D543555,111,GS4VR111JKB3,0,0,0,0,0,0,0,0.003692,0,0,0,0.158744,0,0,0,0.007383,0,0.003692,0.003692,,D5435550T,PXMG,03/07/2026 11:28:32 AM,BPD442,8M5CL,8M5CL,05/19/2026 4:11:03 AM,8M5CL,D1D,4,8223877
D543535,233,KJ4AD233WFE2,0,0,0,0,0,0,0.011075,0,0.007383,0,0,0.132902,0,0,0,0,0,0.014767,0.003692,,D5435350,PXMG,03/04/2026 3:53:03 PM,BPD454,8M5CL,8M5CL,05/06/2026 8:17:44 PM,8M5CL,D1D,1,7524438
D543535,234,KJ4AD234WFB1,0,0,0,0,0,0,0.004208,0,0,0,0,0.226325,0,0,0,0,0.003659,0.003659,0,0,D5435350,PXMG,03/04/2026 3:53:03 PM,BPD454,8M5CL,8M5CL,05/06/2026 7:06:55 PM,8M5CL,D1D,2,7524506
D543540,241,KJ40T241WFG7,0,0,0,0,0,0,0.014767,0.003692,0.007383,0,0,0.088601,0,0,0,0.003692,0.003692,0.003692,0,,D5435400,PXMG,03/04/2026 9:29:09 PM,BPD458,8M5CL,8M5CL,05/23/2026 7:15:29 PM,8M5CL,D1D,1,7524917
D543540,256,KJ40T256WFD1,0,0,0,0,0,0,0.040252,0.006587,0.007319,0,0,0.228337,0,0,0,0,0.006587,0.029274,0,0,D5435400,PXMG,03/04/2026 9:29:09 PM,BPD458,8M5CL,8M5CL,05/24/2026 1:00:54 AM,8M5CL,D1D,2,7524996
D543569,203,A1SUA203SLB7,0,0,0,0,0,0,0.003692,0.007383,0,0,0,0.19197,0,0,0,0,0,0.003692,0,0,D5435690S,PXMG,03/01/2026 12:51:40 PM,BPD450,8M5CL,8M5CL,05/17/2026 10:47:51 AM,8M5CL,D1D,1,8192621
D543569,205,A1SUA205SLD0,0.003692,0,0,0,0,0,0,0.007383,0.011998,0,0,0.224272,0,0.003692,0,0.003692,0.007383,0.007383,0.003692,0,D5435690S,PXMG,03/01/2026 12:51:40 PM,BPD450,8M5CL,8M5CL,06/30/2026 1:19:51 PM,8M5CL,D1D,2,8192660
D543569,208,A1SUA208SLB0,0,0,0,0,0,0,0,0.034667,0.003852,0,0,0.180478,0,0,0,0.004025,0,0.003852,0,0,D5435690S,PXMG,03/01/2026 12:51:40 PM,BPD450,8M5CL,8M5CL,05/17/2026 12:38:02 PM,8M5CL,D1D,3,8192671
D543569,211,A1SUA211SLF2,0.022335,0,0,0,0.003692,0,0.003692,0.011075,0,0,0,0.232394,0,0,0,0,0.003692,0,0.003692,0,D5435690S,PXMG,03/01/2026 12:51:40 PM,BPD450,8M5CL,8M5CL,05/17/2026 11:55:48 AM,8M5CL,D1D,4,8192619
D543569,201,A1SUA201SLA6,0.003692,0,0,0,0,0,0,0.003692,0,0,0,0.118135,0,0,0,0.003692,0,0.003692,0,,D5435690,PXMG,03/01/2026 8:17:06 AM,BPD448,8M5CL,8M5CL,06/30/2026 1:18:08 PM,8M5CL,D1D,1,7528771
D543569,202,A1SUA202SLF0,0,0,0,0,0,0,0,0.003659,0,0,0,0.142711,0,0,0,0,0,0.010978,0,,D5435690,PXMG,03/01/2026 8:17:06 AM,BPD448,8M5CL,8M5CL,04/08/2026 2:13:33 PM,8M5CL,D1D,2,7528903
D542474,43,A20HR043SLE6,0,0,0.003692,0,0,0,0.006461,0,0.011075,0,0,0.248269,0,0,0,0,0,0.014767,0.003692,0,D5424740,PXMG,03/07/2026 10:51:37 PM,BPD454,8M5CL,8M5CL,05/02/2026 5:37:06 PM,8M5CL,D1D,1,7491832
D542474,111,A20X4111SLD7,0,0,0,0,0,0,0.010521,0,0.003692,0,0,0.215228,0,0,0,0.003692,0.00683,0.014767,0,0,D5424740,PXMG,03/07/2026 10:51:37 PM,BPD454,8M5CL,8M5CL,05/03/2026 12:47:43 PM,8M5CL,D1D,2,7491881
D542487,204,GT1WK204JKD6,0.006038,0,0,0,0,0,0,0.003659,0,0,0,0.370865,0,0,0,0,0,0.003659,0,0,D5424870,PXMG,03/13/2026 7:27:56 AM,BPD454,8M5CL,8M5CL,05/23/2026 8:40:23 PM,8M5CL,D1D,1,7495885
D542487,205,GT1WK205JKA5,0,0,0,0,0,0,0,0,0,0,0,0.217812,0,0,0,0.003692,0,0,0,0,D5424870,PXMG,03/13/2026 7:27:56 AM,BPD454,8M5CL,8M5CL,05/24/2026 12:52:52 AM,8M5CL,D1D,2,7495837
D542EAR,86,KJ40Y086WFF4,0,0,0,0,0,0,0,0.005273,0,0,0,0.379645,0,0,0,0,0,0.005273,0,,D542EAR0,X78E,03/11/2026 8:59:16 PM,BPD442,8M5CL,8M5CL,04/08/2026 2:11:28 PM,8M5CL,D1D,1,7514323
