LOT,WAFER,WAFER_ID,DEFECT@WAFER@CLASS_NCDD@BEEP,DEFECT@WAFER@CLASS_NCDD@BLOCKED_TRENCH,DEFECT@WAFER@CLASS_NCDD@BLURRY_IMAGE,DEFECT@WAFER@CLASS_NCDD@DOME,DEFECT@WAFER@CLASS_NCDD@FALLEN_LINES,DEFECT@WAFER@CLASS_NCDD@ILD_HOLE_TEAROUT,DEFECT@WAFER@CLASS_NCDD@LARGE_PARTICLE,DEFECT@WAFER@CLASS_NCDD@MINI,DEFECT@WAFER@CLASS_NCDD@NVD_FALSE,DEFECT@WAFER@CLASS_NCDD@OTHER_UNKNOWN,DEFECT@WAFER@CLASS_NCDD@PATTERN,DEFECT@WAFER@CLASS_NCDD@RESIDUE,DEFECT@WAFER@CLASS_NCDD@ROUNDMOUND_BEEP,DEFECT@WAFER@CLASS_NCDD@SCRATCH,DEFECT@WAFER@CLASS_NCDD@SIZE_SMALL,DEFECT@WAFER@CLASS_NCDD@SMALL_PARTICLE,DEFECT@WAFER@CLASS_NCDD@UNCLASSIFIED,ACTUAL_LOT@DEFECT,DEVICE@DEFECT,INSPECTION_TIME@DEFECT,INSPECTION_TOOL@DEFECT,LAYER,LAYER@DEFECT,LOAD_DATE@DEFECT,RECIPE@DEFECT,SITE@DEFECT,WAFER_ID_ORDER@DEFECT,WAFER_KEY@DEFECT,DEFECT@WAFER@CLASS_EDI@BEEP,DEFECT@WAFER@CLASS_EDI@BLOCKED_TRENCH,DEFECT@WAFER@CLASS_EDI@BLURRY_IMAGE,DEFECT@WAFER@CLASS_EDI@DOME,DEFECT@WAFER@CLASS_EDI@FALLEN_LINES,DEFECT@WAFER@CLASS_EDI@ILD_HOLE_TEAROUT,DEFECT@WAFER@CLASS_EDI@LARGE_PARTICLE,DEFECT@WAFER@CLASS_EDI@MINI,DEFECT@WAFER@CLASS_EDI@NVD_FALSE,DEFECT@WAFER@CLASS_EDI@OTHER_UNKNOWN,DEFECT@WAFER@CLASS_EDI@PATTERN,DEFECT@WAFER@CLASS_EDI@RESIDUE,DEFECT@WAFER@CLASS_EDI@ROUNDMOUND_BEEP,DEFECT@WAFER@CLASS_EDI@SCRATCH,DEFECT@WAFER@CLASS_EDI@SIZE_SMALL,DEFECT@WAFER@CLASS_EDI@SMALL_PARTICLE,DEFECT@WAFER@CLASS_EDI@WAFER_TOTAL
D605333,177,GT9ZQ177JKB3,,,,,,,,,,,,,,,,,,D6053330,PXMG,05/02/2026 9:52:12 AM,BPD450,8M6CL,8M6CL,07/11/2026 1:48:58 PM,8M6CL,D1D,2,8012958,0,0,0,0.619275,0,0,0,0,0,0,0,0,1.166345,0,5.033141,0,6.818759
D606454,434,GT7PS434JKB3,,,,,,,,,,,,,,,,,,D6064540,PXMG,05/01/2026 7:22:37 AM,BPD448,8M6CL,8M6CL,08/12/2026 1:32:03 AM,8M6CL,D1D,1,8050081,0,0,0,1.203501,3.932319,0,0,0,0,0,0,0,3.773315,0.694172,1.601722,0,11.20503
D606454,435,GT7PS435JKF5,,,,,,,,,,,,,,,,,,D6064540,PXMG,05/01/2026 7:22:37 AM,BPD448,8M6CL,8M6CL,08/08/2026 12:21:37 AM,8M6CL,D1D,2,8050133,0,0,0,0.739414,0,0,2.132565,0,0,0,0,0,0,0,0.621223,0,3.493202
D606456,401,GT7PS401JKE5,,,,,,,,,,,,,,,,,,D6064560,PXMG,05/01/2026 12:33:42 PM,BPD454,8M6CL,8M6CL,07/24/2026 3:27:32 AM,8M6CL,D1D,1,8050046,0,0,0,0.365156,0,0,0,0,0,0,0,0,3.269666,2.591668,4.432152,0,10.65864
D606456,403,GT7PS403JKF6,,,,,,,,,,,,,,,,,,D6064560,PXMG,05/01/2026 12:33:42 PM,BPD454,8M6CL,8M6CL,07/23/2026 4:01:27 PM,8M6CL,D1D,2,8049911,1.895564,0,0,0.384542,0,1.115345,0,0,0,0,0,0,0,0,0.925335,0,4.320784
D606449,15,A28WK015SLF4,,,,,,,,,,,,,,,,,,D6064490,PXMG,04/29/2026 7:31:24 PM,BPD458,8M6CL,8M6CL,07/11/2026 1:08:10 PM,8M6CL,D1D,1,8044734,0,0,0,8.451529,0,0,0,0,0,0,0,0,0,3.120156,3.187373,0.539388,15.29845
D606449,61,A29JN061SLE4,,,,,,,,,,,,,,,,,,D6064490,PXMG,04/29/2026 7:31:24 PM,BPD458,8M6CL,8M6CL,08/09/2026 3:57:19 AM,8M6CL,D1D,2,8044803,0,0,0,0.423502,2.890886,0,0,0,0,0,0,0,0,0,1.391984,0,4.507114
D606449,63,A29JN063SLF5,,,,,,,,,,,,,,,,,,D6064490,PXMG,04/29/2026 7:31:24 PM,BPD458,8M6CL,8M6CL,07/11/2026 2:06:23 PM,8M6CL,D1D,3,8044661,0,0,0,0.893986,0,1.219668,0,0,0,0,0,0,2.725393,0.75308,0.579745,0,6.171872
D606449,64,A29JN064SLC4,,,,,,,,,,,,,,,,,,D6064490,PXMG,04/29/2026 7:31:24 PM,BPD458,8M6CL,8M6CL,08/10/2026 5:10:41 AM,8M6CL,D1D,4,8044621,0,0,0,0.835967,2.240516,1.919951,0,0,0,0,0,0,0,0,4.6702,0,8.732242
D606455,303,GT7EJ303JKH1,,,,,,,,,,,,,,,,,,D6064550,PXMG,05/05/2026 9:17:01 AM,BPD432,8M6CL,8M6CL,07/12/2026 10:23:50 PM,8M6CL,D1D,1,8050009,0.538699,0,0,1.952568,1.72553,0.804878,0,0,0,0,0,0,2.12863,0,3.033557,1.371067,11.55493
D606455,304,GT7EJ304JKE0,,,,,,,,,,,,,,,,,,D6064550,PXMG,05/05/2026 9:17:01 AM,BPD432,8M6CL,8M6CL,07/12/2026 9:30:49 PM,8M6CL,D1D,2,8050026,1.761745,0,0,0.791579,0,0,0,0,0,0,0,0,0,3.075836,0,0,5.62916
D607555,355,KJA6M355WFA7,,,,,,,,,,,,,,,,,,D6075550,PXMG,05/06/2026 5:35:59 AM,BPD446,8M6CL,8M6CL,07/18/2026 6:05:15 AM,8M6CL,D1D,1,8085780,0,0,0,1.564364,0,1.365546,0,0,0,0,0,0,0,0,0,0.622875,3.221492
D607555,397,KJA6M397WFF2,,,,,,,,,,,,,,,,,,D6075550,PXMG,05/06/2026 5:35:59 AM,BPD446,8M6CL,8M6CL,07/19/2026 5:43:19 AM,8M6CL,D1D,2,8085944,0,0,0,0.207055,0,0,0,0,0,0,0,0,0.748337,0,0,0.384723,1.340113
D607555,398,KJA6M398WFC1,,,,,,,,,,,,,,,,,,D6075550,PXMG,05/06/2026 5:35:59 AM,BPD446,8M6CL,8M6CL,07/19/2026 4:35:26 AM,8M6CL,D1D,3,8085902,0,0,0,1.131828,0,0,0,0,0,0,0,0,0,3.178519,0.697364,0,5.007709
D607555,465,KJA6M465WFE4,,,,,,,,,,,,,,,,,,D6075550,PXMG,05/06/2026 5:35:59 AM,BPD446,8M6CL,8M6CL,07/18/2026 5:52:56 AM,8M6CL,D1D,4,8085752,0,0,0,0.300117,1.246308,0,0,0,0,0,0,0,0.957931,19.12618,0,0,21.63053
D606461,253,GT7EJ253JKB0,,,,,,,,,,,,,,,,,,D6064610,PXMG,05/06/2026 9:28:52 AM,BPD446,8M6CL,8M6CL,07/10/2026 9:41:23 PM,8M6CL,D1D,1,8051905,10.87348,0,0,1.348873,0,0,0,0,0,1.288511,0,2.670732,0.813871,1.487912,2.759755,2.421823,22.60798
D606461,254,GT7EJ254JKF2,,,,,,,,,,,,,,,,,,D6064610,PXMG,05/06/2026 9:28:52 AM,BPD446,8M6CL,8M6CL,07/11/2026 5:52:01 PM,8M6CL,D1D,2,8051927,22.18384,0,0,0.380149,0,1.194403,0,0,0,0,0,0.278338,11.42305,1.410045,0,6.927974,39.04032
D606446,53,KJAUC053WFD1,,,,,,,,,,,,,,,,,,D6064460,PNCB,05/05/2026 3:55:21 PM,BPD448,8M6CL,8M6CL,07/05/2026 2:45:14 AM,8M6CL,D1D,1,8046903,1.105895,0,0,1.370787,0,0,0,0,0,0,0,0,0,0,0,1.245237,3.72192
D606446,56,KJAUC056WFB1,,,,,,,,,,,,,,,,,,D6064460,PNCB,05/05/2026 3:55:21 PM,BPD448,8M6CL,8M6CL,07/04/2026 5:28:00 PM,8M6CL,D1D,2,8046948,0,0,0,0.222317,1.465939,1.845674,0,0,0,0,0,0,1.711387,6.462668,0,0.562304,12.27029
D606446,75,KJAUC075WFF7,,,,,,,,,,,,,,,,,,D6064460,PNCB,05/05/2026 3:55:21 PM,BPD448,8M6CL,8M6CL,07/06/2026 4:15:34 AM,8M6CL,D1D,3,8046978,0,0,0,0.499344,1.108817,1.199984,0,0,0,0,0,0,8.813132,0,1.177889,0,12.74216
D606446,104,KJAUC104WFG1,,,,,,,,,,,,,,,,,,D6064460,PNCB,05/05/2026 3:55:21 PM,BPD448,8M6CL,8M6CL,07/05/2026 5:04:43 AM,8M6CL,D1D,4,8046962,0,0,0,0.555297,0,0,0,0,0,0,0,0,0,0,0,0,0.555297
D607547,18,GGBKA018MMH0,,,,,,,,,,,,,,,,,,D6075470,PXMG,05/05/2026 7:43:15 PM,BPD450,8M6CL,8M6CL,07/22/2026 4:29:33 PM,8M6CL,D1D,1,8086298,1.206411,0,0,0.622426,3.54116,0,0,0,0,0,0,0,0,0,0,0,5.369999
D607547,21,GGBKA021MMD7,,,,,,,,,,,,,,,,,,D6075470,PXMG,05/05/2026 7:43:15 PM,BPD450,8M6CL,8M6CL,07/22/2026 4:14:45 PM,8M6CL,D1D,2,8086400,0,0,0,0.83877,0,0,0,0,0,0,0,0,0,0.806062,0,0,1.644833
D607547,23,GGBKA023MMF0,,,,,,,,,,,,,,,,,,D6075470,PXMG,05/05/2026 7:43:15 PM,BPD450,8M6CL,8M6CL,07/22/2026 6:55:55 AM,8M6CL,D1D,3,8086406,0,0,0,0.538098,0,0,0,0,0,0,2.047495,0,0,2.197273,0,0,4.782866
D607547,28,GGBKA028MME1,,,,,,,,,,,,,,,,,,D6075470,PXMG,05/05/2026 7:43:15 PM,BPD450,8M6CL,8M6CL,07/22/2026 7:02:31 AM,8M6CL,D1D,4,8086349,0,0,0,0.344637,0,0,0,0,0,0,0,0,0,0,0,0.534642,0.879278
D606459,270,KJA9T270WFB1,,,,,,,,,,,,,,,,,,D6064590,PXMG,05/06/2026 4:24:30 AM,BPD432,8M6CL,8M6CL,08/09/2026 8:42:15 PM,8M6CL,D1D,1,8050141,0,0,0,0.216931,0,0,0,0,0,0,0,0,1.627198,0,0.567736,0,2.411866
D606459,279,KJA9T279WFC4,,,,,,,,,,,,,,,,,,D6064590,PXMG,05/06/2026 4:24:30 AM,BPD432,8M6CL,8M6CL,07/06/2026 3:22:09 PM,8M6CL,D1D,2,8050099,0,0,0,1.460157,0,0,0,0,0,0,0,0,0,2.133375,0.572777,0,4.166309
D607559,227,GQ7JE227JKC1,,,,,,,,,,,,,,,,,,D6075590,PXMG,05/05/2026 8:53:53 AM,BPD448,8M6CL,8M6CL,06/21/2026 11:03:55 PM,8M6CL,D1D,1,8088542,0.95638,0,0,0.210773,0,2.495211,0,0,0,0,0,0,10.94298,1.409673,4.428653,0,19.31789
D607559,229,GQ7JE229JKD2,,,,,,,,,,,,,,,,,,D6075590,PXMG,05/05/2026 8:53:53 AM,BPD448,8M6CL,8M6CL,06/21/2026 3:20:38 AM,8M6CL,D1D,2,8088633,0,0,0,0.246501,0.863581,0,0,0,0,0,0,0,1.734702,0,3.14758,0,4.8714
D607559,230,GQ7JE230JKG3,,,,,,,,,,,,,,,,,,D6075590,PXMG,05/05/2026 8:53:53 AM,BPD448,8M6CL,8M6CL,06/22/2026 9:33:50 AM,8M6CL,D1D,3,8088749,0,0,0,0.194271,0,0,0,0,0,0,0,0,0,0,0.709899,0,0.90417
D607559,231,GQ7JE231JKD2,,,,,,,,,,,,,,,,,,D6075590,PXMG,05/05/2026 8:53:53 AM,BPD448,8M6CL,8M6CL,07/21/2026 2:58:04 PM,8M6CL,D1D,4,8088598,0,0,0,0.11884,1.861456,0,0,0,0,0,0,0,1.251053,1.067032,2.848541,0,7.146922
D606458,526,KJAUF526WFG4,,,,,,,,,,,,,,,,,,D6064580,PXMG,05/05/2026 11:47:25 PM,BPD432,8M6CL,8M6CL,07/31/2026 7:08:18 PM,8M6CL,D1D,1,8050102,0,1.474712,0,0.077369,2.195921,0,0,0,0,0,1.463274,0,0,0,0,0,5.211274
D606458,533,KJAUF533WFF5,,,,,,,,,,,,,,,,,,D6064580,PXMG,05/05/2026 11:47:25 PM,BPD432,8M6CL,8M6CL,07/31/2026 4:52:22 PM,8M6CL,D1D,2,8050093,0,0,0,0.17394,1.651368,0,0,0,0,0,0,0,2.122336,0,0,0,3.947646
D607565,22,5DXIP022MVG5,,,,,,,,,,,,,,,,,,D6075650,PXMG,05/04/2026 6:15:37 PM,BPD454,8M6CL,8M6CL,07/06/2026 8:28:22 PM,8M6CL,D1D,1,8091115,0,0,0,0.251948,0,0,0,0,0,0,0,0,2.668938,1.378026,0,0,4.298912
D607565,23,5DXIP023MVD4,,,,,,,,,,,,,,,,,,D6075650,PXMG,05/04/2026 6:15:37 PM,BPD454,8M6CL,8M6CL,07/06/2026 12:57:58 AM,8M6CL,D1D,2,8091236,0,0,0,0.324678,0,0,0,0,0,0,0,0,0,0,0,0,0.324678
D607565,27,5DXIP027MVF6,,,,,,,,,,,,,,,,,,D6075650,PXMG,05/04/2026 6:15:37 PM,BPD454,8M6CL,8M6CL,07/04/2026 2:43:50 AM,8M6CL,D1D,3,8091134,0,0,0,1.21805,0,0,0,0,0,0,0,0,2.604974,5.556912,0,0,9.070524
D607565,37,5DXIP037MVC7,,,,,,,,,,,,,,,,,,D6075650,PXMG,05/04/2026 6:15:37 PM,BPD454,8M6CL,8M6CL,07/06/2026 8:38:35 PM,8M6CL,D1D,4,8091181,0,0,0,0.419484,0,0,0,0,0,0,0,0,0.896795,2.674896,4.265521,0,8.256696
D606439,415,MCLPH415WAD0,,,,,,,,,,,,,,,,,,D6064390,PNCB,05/03/2026 7:17:53 PM,BPD458,8M6CL,8M6CL,05/06/2026 3:01:46 PM,8M6CL,D1D,1,8046853,0,0,0,0.206295,0,0,0,0,0,0,0,0,0,4.569013,0.765483,0,5.540791
D606439,444,MCLPH444WAE7,,,,,,,,,,,,,,,,,,D6064390,PNCB,05/03/2026 7:17:53 PM,BPD458,8M6CL,8M6CL,06/30/2026 4:48:39 PM,8M6CL,D1D,2,8046756,0,0,0,1.023372,17.78697,0,1.319925,0,0,0,5.420508,0,15.7904,0,0.882234,0,34.23456
D606439,445,MCLPH445WAB6,,,,,,,,,,,,,,,,,,D6064390,PNCB,05/03/2026 8:45:09 PM,BPD432,8M6CL,8M6CL,07/03/2026 5:15:45 PM,8M6CL,D1D,3,8046980,0,0,0,0.951983,1.397142,0,0,0,0,0,0,0,1.028434,0,0,0,3.377561
D606439,510,MCLPH510WAD0,,,,,,,,,,,,,,,,,,D6064390,PNCB,05/03/2026 8:45:09 PM,BPD432,8M6CL,8M6CL,06/30/2026 4:28:19 PM,8M6CL,D1D,4,8046901,0,0,0,0.462898,0,0,0,0,0,1.631645,0,0,1.099383,0,0.700124,0,3.894047
D606439,523,MCLPH523WAF4,,,,,,,,,,,,,,,,,,D6064390,PNCB,05/03/2026 8:45:09 PM,BPD432,8M6CL,8M6CL,07/03/2026 5:10:03 PM,8M6CL,D1D,5,8046916,0,0,0,1.816032,0,0,0,0,0,0,0,0,0,0,1.231088,0,3.047121
D607550,426,KJAAC426WFF2,,,,,,,,,,,,,,,,,,D6075500,PXMG,05/03/2026 8:52:32 PM,BPD446,8M6CL,8M6CL,07/04/2026 7:03:25 AM,8M6CL,D1D,1,8085642,0,0,0,0.647967,1.307713,0,0,0,0,0,0,0,0,2.838343,3.942369,0,8.736395
D607550,444,KJAAC444WFF6,,,,,,,,,,,,,,,,,,D6075500,PXMG,05/03/2026 8:52:32 PM,BPD446,8M6CL,8M6CL,07/06/2026 2:48:19 AM,8M6CL,D1D,2,8085745,0,0,0,0.206042,0,0,0,0,0,0,0,0,0,0,0.567736,0,0.773779
D607576,7,KJA9Y007WFD0,,,,,,,,,,,,,,,,,,D6075760,PR8B,05/09/2026 12:40:52 AM,BPD450,8M6CL,8M6CL,08/08/2026 6:26:36 PM,8M6CL,D1D,1,8104174,0.698469,0,0,1.853261,1.140362,0.802821,0,0,0,0,0,0,8.792046,1.423854,1.42562,0,16.13643
D607576,9,KJA9Y009WFE1,,,,,,,,,,,,,,,,,,D6075760,PR8B,05/09/2026 12:40:52 AM,BPD450,8M6CL,8M6CL,08/08/2026 6:14:17 PM,8M6CL,D1D,2,8104242,0,0,0,1.452697,3.727406,0,0,0,0,0,0,0,4.362377,18.48706,4.81031,0,30.66929
D607552,421,KJAAC421WFG1,,,,,,,,,,,,,,,,,,D6075520,PXMG,05/09/2026 12:53:25 AM,BPD448,8M6CL,8M6CL,08/09/2026 3:23:10 AM,8M6CL,D1D,1,8085900,0,0,0,0.705565,0,2.211386,0,0,0,0,0,0,1.196501,1.736498,1.430848,0,7.25749
D607552,477,KJAAC477WFC4,,,,,,,,,,,,,,,,,,D6075520,PXMG,05/09/2026 12:53:25 AM,BPD448,8M6CL,8M6CL,08/09/2026 8:01:22 PM,8M6CL,D1D,2,8085947,0,0,0,0.810368,1.760172,0.821036,0,0,0,0,0,0,0,0,0,0.98794,4.232879
D607552,479,KJAAC479WFD5,,,,,,,,,,,,,,,,,,D6075520,PXMG,05/09/2026 12:53:25 AM,BPD448,8M6CL,8M6CL,08/09/2026 2:14:46 PM,8M6CL,D1D,3,8085844,0,0,0,0.291416,0,0,0,0,0,0,0,0,0,0,3.356744,0,3.64816
D607552,480,KJAAC480WFG6,,,,,,,,,,,,,,,,,,D6075520,PXMG,05/09/2026 12:53:25 AM,BPD448,8M6CL,8M6CL,08/09/2026 7:10:09 PM,8M6CL,D1D,4,8085884,0,0,0,0.9607,2.900337,0,0,1.986461,0,0,0,0,2.030846,1.627602,0,1.555224,11.06117
D605E99,101,A28MA101SLB0,,,,,,,,,,,,,,,,,,D605E990,X78E,05/08/2026 11:41:31 PM,BPD458,8M6CL,8M6CL,06/06/2026 7:15:42 AM,8M6CL,D1D,1,8040042,0,0,0,0.684347,0.937706,1.044896,0,0,0,0,0.738552,0,0,0,0,0,3.405501
D605E99,105,A28MA105SLD2,,,,,,,,,,,,,,,,,,D605E990,X78E,05/08/2026 11:41:31 PM,BPD458,8M6CL,8M6CL,06/06/2026 8:50:51 AM,8M6CL,D1D,2,8040196,0,0,0,1.517129,0,0,0,0,0,0,0,0,0,0,0.687744,0,2.204875
D606460,11,KJA9W011WFD3,,,,,,,,,,,,,,,,,,D6064600,PXMG,05/06/2026 8:25:33 PM,BPD442,8M6CL,8M6CL,08/09/2026 7:16:28 PM,8M6CL,D1D,1,8050112,0,0,0,0.839274,0.961391,0.768585,0,0,0,0,0,0,10.52583,0,2.406421,0,15.5015
D606460,38,KJA9W038WFF2,,,,,,,,,,,,,,,,,,D6064600,PXMG,05/06/2026 8:25:33 PM,BPD442,8M6CL,8M6CL,08/09/2026 4:22:59 PM,8M6CL,D1D,2,8050230,0,0,0,0.073959,0,2.507476,0,0,0,0,0,0,4.412735,0,2.353728,0,9.347898
D606451,29,A27VC029SLE3,,,,,,,,,,,,,,,,,,D6064510,PXMG,05/07/2026 1:07:15 AM,BPD454,8M6CL,8M6CL,08/10/2026 5:45:16 AM,8M6CL,D1D,1,8044710,0,0,0,0.501088,0,0,0,0,0,0,0,0,0.957931,0,0,0,1.459019
D606451,31,A27VC031SLE3,,,,,,,,,,,,,,,,,,D6064510,PXMG,05/07/2026 1:07:15 AM,BPD454,8M6CL,8M6CL,08/10/2026 5:17:15 AM,8M6CL,D1D,2,8044494,0,0,0,0.548733,3.248382,0.565453,0,0,0,0,0,0,0,0.737206,0.610043,1.246008,6.955825
D607543,706,5DXCT706MVG6,,,,,,,,,,,,,,,,,,D6075430,PXMG,05/10/2026 2:20:22 PM,BPD442,8M6CL,8M6CL,08/09/2026 7:23:51 PM,8M6CL,D1D,1,8083868,0,0,0,0.771265,0,0,0,0,0,0,0,0,0.930921,0.830702,0.758886,0,3.291774
D607543,707,5DXCT707MVD5,,,,,,,,,,,,,,,,,,D6075430,PXMG,05/10/2026 2:20:22 PM,BPD442,8M6CL,8M6CL,08/10/2026 5:00:06 AM,8M6CL,D1D,2,8083818,0,0,0,0.940259,0,0.572482,0,0,0,0,0,0,4.270163,0,0,0,5.782901
D607543,713,5DXCT713MVF7,,,,,,,,,,,,,,,,,,D6075430,PXMG,05/10/2026 2:20:22 PM,BPD442,8M6CL,8M6CL,08/09/2026 2:22:04 PM,8M6CL,D1D,3,8083857,0,0,0,0.207871,0,0,0,0,0,0,0,0,0,1.276523,0,0,1.484395
D607543,717,5DXCT717MVA6,,,,,,,,,,,,,,,,,,D6075430,PXMG,05/10/2026 2:20:22 PM,BPD442,8M6CL,8M6CL,08/09/2026 1:31:16 PM,8M6CL,D1D,4,8083877,0,0,0,0.689183,5.412916,0,0,0,0,0,0,0,0,3.622955,0,0,9.725052
D607541,404,5DXCR404MVA1,,,,,,,,,,,,,,,,,,D6075410,PXMG,05/10/2026 1:28:41 PM,BPD454,8M6CL,8M6CL,07/19/2026 7:09:05 AM,8M6CL,D1D,1,8083869,0,0,0,0.707869,0,0,0,0,0,0,0,0,2.668938,0,1.121167,0.400981,4.898955
D607541,434,5DXCR434MVG2,,,,,,,,,,,,,,,,,,D6075410,PXMG,05/10/2026 1:28:41 PM,BPD454,8M6CL,8M6CL,07/19/2026 7:44:16 AM,8M6CL,D1D,2,8083902,0,0,0,0.242404,0,0,0,0,0,0,0,0,1.971792,0,0,0.613108,2.827304
D607541,449,5DXCR449MVC4,,,,,,,,,,,,,,,,,,D6075410,PXMG,05/10/2026 1:28:41 PM,BPD454,8M6CL,8M6CL,07/21/2026 9:15:12 PM,8M6CL,D1D,3,8083836,0.709845,0,0,0.756311,3.173139,0,0,0,0,0,0,0,0,0,0.580047,0.409677,5.629018
D607541,457,5DXCR457MVF7,,,,,,,,,,,,,,,,,,D6075410,PXMG,05/10/2026 1:28:41 PM,BPD454,8M6CL,8M6CL,07/19/2026 7:16:30 AM,8M6CL,D1D,4,8083951,0,0,0,0.426728,0,1.205007,0,0,0,0,0,0,0,1.39026,1.741164,1.078776,5.841937
D607541,570,5DXCR570MVG3,,,,,,,,,,,,,,,,,,D6075410,PXMG,05/10/2026 1:28:41 PM,BPD454,8M6CL,8M6CL,07/22/2026 7:01:54 AM,8M6CL,D1D,5,8083822,1.283462,0,0,0.901915,1.538177,2.6362,0,0,0,0,0,0,0,3.290066,1.253066,0.59001,11.4929
D607520,4,A29G5004SLB3,,,,,,,,,,,,,,,,,,D6075200,PNCB,05/11/2026 11:03:17 PM,BPD448,8M6CL,8M6CL,07/16/2026 1:14:50 AM,8M6CL,D1D,1,8100520,0,0,0,0.642541,0,1.897321,0,0,0,0,0,0,0.749096,1.391671,0,0,4.680629
D607520,9,A29G5009SLA4,,,,,,,,,,,,,,,,,,D6075200,PNCB,05/11/2026 11:03:17 PM,BPD448,8M6CL,8M6CL,07/13/2026 8:28:32 PM,8M6CL,D1D,2,8100295,0,0,0,0.44285,0,0,0,0,0,0,0,0,0,0,0,0,0.44285
D607520,12,A29G5012SLE6,,,,,,,,,,,,,,,,,,D6075200,PNCB,05/11/2026 11:03:17 PM,BPD448,8M6CL,8M6CL,07/16/2026 2:50:12 AM,8M6CL,D1D,3,8100510,0,0,0,0.283694,0,0,0,0,0,0,0,0,0,1.436208,0,0.532113,2.252015
D607520,16,A29G5016SLH0,,,,,,,,,,,,,,,,,,D6075200,PNCB,05/11/2026 11:03:17 PM,BPD448,8M6CL,8M6CL,07/19/2026 7:33:45 AM,8M6CL,D1D,4,8100314,0,0,0,0.490511,1.46985,0,0,0,0,0,0,0,0,0,0.637656,0.563802,3.161816
D607539,467,5DXCL467MVA6,,,,,,,,,,,,,,,,,,D6075390,PXMG,05/14/2026 8:50:44 AM,BPD454,8M6CL,8M6CL,08/09/2026 9:17:20 PM,8M6CL,D1D,1,8083793,0,0,0,0.625568,0,0,0,0,0,0,0,0,1.879951,0,1.951241,0,4.456758
D607539,470,5DXCL470MVF0,,,,,,,,,,,,,,,,,,D6075390,PXMG,05/14/2026 8:50:44 AM,BPD454,8M6CL,8M6CL,08/10/2026 5:45:22 AM,8M6CL,D1D,2,8083797,0,0,0,0.856851,0,1.194403,0,0,0,0,0,0,4.702855,0,0,0,6.597698
D607533,407,5DXCR407MVF4,,,,,,,,,,,,,,,,,,D6075330,PXMG,05/12/2026 11:24:39 PM,BPD454,8M6CL,8M6CL,07/16/2026 9:29:49 PM,8M6CL,D1D,1,8083120,0,0,0,0.71959,1.486439,0,0,0,0,0,0,0,4.388081,2.931999,0,0.525811,10.05192
D607533,411,5DXCR411MVG5,,,,,,,,,,,,,,,,,,D6075330,PXMG,05/12/2026 11:24:39 PM,BPD454,8M6CL,8M6CL,07/19/2026 7:23:54 AM,8M6CL,D1D,2,8083017,0,0,0,0.336041,0,1.205007,0,0,0,0,0,0,3.656787,0,1.542347,0.539388,7.27957
D608101,214,A27QE214SLG7,,,,,,,,,,,,,,,,,,D6081010,PXMG,05/14/2026 11:41:51 AM,BPD454,8M6CL,8M6CL,05/15/2026 6:47:58 AM,8M6CL,D1D,1,8118967,0.909,0,0,0.127765,0,0,0,0,0,0,0,0,1.27679,0.850714,0,1.437859,4.602129
D608101,218,A27QE218SLB6,,,,,,,,,,,,,,,,,,D6081010,PXMG,05/14/2026 11:41:51 AM,BPD454,8M6CL,8M6CL,07/12/2026 9:59:53 PM,8M6CL,D1D,2,8118807,0,0,0,0.553694,2.11173,5.988243,0,0,0,0,0,0,2.668938,3.613956,0,0.534642,15.4712
D606457,348,KJA6M348WFB6,,,,,,,,,,,,,,,,,,D6064570,PXMG,05/11/2026 1:51:31 PM,BPD446,8M6CL,8M6CL,07/22/2026 7:06:17 AM,8M6CL,D1D,1,8049984,0,0,0,0.458581,0,0,0,0,0,0,0,0,0,0.737481,1.379734,0,2.575796
D606457,352,KJA6M352WFC7,,,,,,,,,,,,,,,,,,D6064570,PXMG,05/11/2026 1:51:31 PM,BPD446,8M6CL,8M6CL,07/21/2026 10:16:02 PM,8M6CL,D1D,2,8050016,0,0,0,0.665554,0,0,0,0,0,0,0,0,0,0,0,2.444356,3.109911
D606448,214,MCLPM214WAC3,,,,,,,,,,,,,,,,,,D6064480,PXMG,05/11/2026 10:22:34 PM,BPD442,8M6CL,8M6CL,08/09/2026 1:09:08 PM,8M6CL,D1D,1,8044608,0,0,0,0.467348,5.533746,0,0,0,0,0,1.132345,0,0,0,0.737195,0.838975,8.709612
D606448,334,MCLPH334WAB2,,,,,,,,,,,,,,,,,,D6064480,PXMG,05/11/2026 10:22:34 PM,BPD442,8M6CL,8M6CL,08/09/2026 7:00:09 PM,8M6CL,D1D,2,8044508,0,0,0,0.493028,0,1.670525,0,0,0,0,0,0,5.962168,0,4.363551,0,12.48927
D607564,227,A28J5227SLG3,,,,,,,,,,,,,,,,,,D6075640,PXMG,05/16/2026 1:45:04 PM,BPD448,8M6CL,8M6CL,07/22/2026 9:03:43 PM,8M6CL,D1D,1,8088678,0,0,0,0.430354,0,0,0,0,0,0,0,0,3.469404,1.39026,3.182507,0.924112,9.396637
D607564,228,A28J5228SLD2,,,,,,,,,,,,,,,,,,D6075640,PXMG,05/16/2026 1:45:04 PM,BPD448,8M6CL,8M6CL,07/19/2026 4:54:27 AM,8M6CL,D1D,2,8088683,0,0,0,0.151461,1.593256,1.043226,0,0,0,0,0,0,1.778,0,0.62527,0.552852,5.744063
